"Entry:","Transmembrane","DIBMA 10","DIBMA 12","DIBMA Glycerol","DIBMA Glucosamine","Amphipol 17","Amphipol 18","AASTY 6- 45","AASTY 11- 45","AASTY 6- 50","AASTY 11- 50","AASTY 6- 55","AASTY 11- 55","SMALP 502-E","SMALP 140-I","SMALP 300","SMALP 200","SMALP 140","DDM","DM","LMNG","Fos-12","Digitonin-A","RIPA"
"Q96HA9 (PEX11G)","2",NaN,NaN,NaN,NaN,0.948516,0.735018,NaN,0.53904,0.480249,0.456791,NaN,0.624284,0.558383,NaN,0.904159,NaN,NaN,0.850438,0.587044,0.880971,0.986749,NaN,0.782025
"Q96HD1 (CRELD1)","2",0.388484,0.365173,0.263087,0.43077,0.765304,0.742544,0.239925,0.327674,0.367302,0.310697,0.407217,0.426125,0.422125,0.0387935,0.707305,0.71671,NaN,0.94899,0.97391,0.932537,0.783206,0.76103,0.82189
"Q96HH4 (TMEM169)","2",,,,,,,,,,,,,,,,,,,,,,,
"Q96HR9 (REEP6)","2",0.481989,0.420716,NaN,NaN,0.570525,0.615364,0.827607,0.747594,0.998082,0.732898,0.891813,0.772528,NaN,NaN,NaN,NaN,0.0587905,0.695507,0.745999,0.7667,NaN,NaN,NaN
"Q96I45 (TMEM141)","2",NaN,NaN,0.273707,0.252662,0.622217,0.577475,NaN,NaN,0.274201,NaN,NaN,NaN,NaN,NaN,0.713526,0.717928,NaN,0.904904,0.905468,0.67391,0.815399,0.294029,0.815164
"Q96KR6 (FAM210B)","2",0.482545,0.546116,0.470861,0.526142,0.511102,0.600644,0.683924,0.626221,0.665329,0.753541,0.664963,0.633958,0.639597,NaN,NaN,0.660553,NaN,0.759769,0.78442,0.9244,0.805835,0.668918,0.720979
"Q96MH6 (TMEM68)","2",NaN,0.267177,0.40678,0.371652,0.698362,0.621725,NaN,0.464149,0.63218,0.574264,0.531268,0.128749,0.302596,0.389774,0.579386,0.800564,NaN,0.736868,0.739384,0.803137,0.687811,0.553568,0.698312
"Q96NL1 (TMEM74)","2",,,,,,,,,,,,,,,,,,,,,,,
"Q96PD7 (DGAT2)","2",,,,,,,,,,,,,,,,,,,,,,,
"Q96PG1 (MS4A4E)","2",,,,,,,,,,,,,,,,,,,,,,,
"Q96RQ1 (ERGIC2)","2",0.655929,0.727234,0.663507,0.765953,0.686799,0.804808,0.485646,0.569196,0.510277,0.623402,0.615208,0.525401,0.738908,0.0173154,0.850951,0.838159,NaN,0.870001,0.859942,0.937828,0.965826,0.859924,0.892017
"Q96S52 (PIGS)","2",0.748353,0.825428,0.661143,0.814897,0.854208,0.855149,0.657925,0.770611,0.794397,0.780683,0.832005,0.766389,0.805226,0.0575397,0.871024,0.900282,0.0215111,0.954981,0.907945,0.985488,0.961223,0.839398,0.936133
"Q96SK2 (TMEM209)","2",0.167262,0.193224,NaN,0.215447,0.602901,0.430323,0.0282925,0.269175,0.405647,0.52583,0.496277,0.505208,0.474282,0.118499,0.790483,0.848613,NaN,0.210337,0.291639,0.2588,0.970431,NaN,0.869096
"Q99442 (SEC62)","2",0.759464,0.728518,0.722305,0.687629,0.911036,0.903684,0.448116,0.722252,0.67393,0.747358,0.693315,0.711838,0.722421,0.0372405,0.87385,0.913847,NaN,0.885527,0.878413,0.923624,0.954883,0.739283,0.925083
"Q99571 (P2RX4)","2",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37689,NaN,0.624955,0.330648,0.789235,0.655156,NaN,0.355976
"Q99572 (P2RX7)","2",,,,,,,,,,,,,,,,,,,,,,,
"Q99712 (KCNJ15)","2",,,,,,,,,,,,,,,,,,,,,,,
"Q99942 (RNF5)","2",0.282084,0.524469,0.428533,NaN,0.739609,0.404177,NaN,0.235756,NaN,0.290364,0.57847,NaN,0.813433,NaN,0.554885,0.827895,NaN,0.799786,0.864712,0.491405,NaN,0.393687,0.879853
"Q99943 (AGPAT1)","2",0.436413,0.406539,0.365789,0.61951,0.78774,0.781126,0.431022,0.589285,0.680352,0.620057,0.742927,0.602257,0.644706,0.0855328,0.83443,0.738887,NaN,0.798725,0.696408,0.80983,0.934028,0.490854,0.851974
"Q9BRK0 (REEP2)","2",0.200979,0.381286,0.193593,0.493046,0.272268,0.416962,0.142772,0.0889584,0.208681,0.155559,0.326117,0.224584,0.485052,0.469647,0.542208,0.687491,NaN,0.73808,0.728743,0.784702,0.892278,0.611634,0.887772
"Q9BRN9 (TM2D3)","2",0.607666,0.612592,0.500309,0.6397,0.771723,0.600102,0.259983,0.299577,0.363664,0.295917,0.368971,0.240044,0.702185,NaN,0.760023,0.726733,NaN,0.972992,0.899526,0.94425,0.883891,0.709149,0.747945
"Q9BSJ8 (ESYT1)","2",0.799491,0.820802,0.738852,0.819908,0.861808,0.834827,0.700746,0.715662,0.774337,0.752701,0.793336,0.743865,0.852457,0.5378,0.917392,0.919949,0.300956,0.966667,0.972278,0.957543,0.986402,0.853904,0.975388
"Q9BUB7 (TMEM70)","2",0.46732,0.456211,0.358679,0.58683,0.643698,0.786105,0.1656,0.00627435,0.370051,NaN,0.404247,0.23853,0.647995,0.428401,0.737976,0.719426,NaN,0.791214,0.906255,0.925243,0.900972,0.506661,0.824245
"Q9BUV8 (RAB5IF)","2",NaN,0.320766,0.538529,0.349402,0.862539,0.720614,NaN,0.365152,0.227515,0.38636,NaN,0.396935,0.458539,NaN,0.75173,0.61963,NaN,0.524909,0.445857,0.562924,0.733141,0.373765,0.67332
"Q9BVX2 (TMEM106C)","2",0.50228,0.448599,0.203307,NaN,0.527332,0.870401,NaN,NaN,NaN,NaN,NaN,NaN,0.425387,NaN,0.548957,0.496575,NaN,0.91537,0.933082,0.935052,0.844251,0.66341,0.813428
"Q9BW72 (HIGD2A)","2",NaN,NaN,0.573025,0.525762,0.495387,0.552367,0.372812,0.410302,0.441054,0.53054,0.509131,0.386485,NaN,0.568525,0.356869,0.511628,NaN,0.877815,0.838494,0.798744,0.874942,0.64986,0.882974
"Q9BX73 (TM2D2)","2",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.383871,0.457763,NaN,0.474344,0.5,0.14462,NaN,NaN,0.825612
"Q9BX74 (TM2D1)","2",,,,,,,,,,,,,,,,,,,,,,,
"Q9C0E8 (LNPK)","2",0.668404,0.710096,0.623001,0.691427,0.812108,0.825897,0.497539,0.673425,0.645207,0.678347,0.668109,0.63484,0.693638,0.464631,0.854418,0.869754,NaN,0.89664,0.943639,0.981036,0.926342,0.678004,0.889279
"Q9GZP1 (NRSN2)","2",NaN,NaN,NaN,0.0808358,0.0790746,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0760744,0.259636,NaN,0.72888,0.958221,0.474031,0.597062,0.214117,0.503345
"Q9H2F3 (HSD3B7)","2",,,,,,,,,,,,,,,,,,,,,,,
"Q9H6H4 (REEP4)","2",0.636365,0.73345,0.578951,0.737642,0.596691,0.659834,0.210831,0.116867,0.284511,NaN,0.274142,0.128943,0.686727,0.442326,0.787728,0.691305,NaN,0.801785,0.667742,0.831413,0.928336,0.647902,0.924127
"Q9H6L2 (TMEM231)","2",0.293958,0.367983,NaN,0.393254,0.480334,0.677758,0.303119,0.403351,0.465632,0.355334,0.455243,0.357755,0.279566,NaN,0.527261,0.518751,NaN,0.958589,0.787403,0.856877,0.90937,NaN,0.779804
"Q9H6X4 (TMEM134)","2",NaN,NaN,0.063544,NaN,0.390024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.83366,0.792152,0.614966,0.782173,0.00333476,0.935393
"Q9H799 (CPLANE1)","2",NaN,NaN,NaN,NaN,0.854461,0.217117,NaN,NaN,NaN,NaN,0.32115,0.315689,NaN,NaN,NaN,0.43345,NaN,NaN,0.115528,1.0,0.818909,NaN,0.235588
"Q9H813 (PACC1)","2",0.500693,NaN,0.416893,0.534512,0.352183,0.437454,NaN,NaN,0.575492,0.319025,0.508309,0.502625,0.551038,NaN,0.528106,0.763308,NaN,0.777374,0.740593,0.951074,0.713235,0.590353,0.654329
"Q9H902 (REEP1)","2",0.160244,0.0,NaN,NaN,0.867495,0.548498,NaN,NaN,NaN,NaN,NaN,0.0770671,NaN,NaN,0.328024,0.425674,NaN,NaN,0.61721,0.487002,NaN,0.300868,0.798284
"Q9HBL7 (PLGRKT)","2",0.234576,0.690373,0.356661,NaN,0.776545,0.737751,NaN,0.48607,0.31573,0.441487,0.241699,0.510068,0.524018,NaN,0.824468,0.540529,NaN,0.700362,0.529173,0.633424,0.648245,NaN,0.82836
"Q9HBM0 (VEZT)","2",0.559572,NaN,0.42136,0.192894,0.745697,0.493885,0.2255,0.325323,0.470521,0.364709,0.425261,0.553509,0.568286,NaN,0.723073,0.820671,NaN,0.910158,0.989123,0.875338,0.974649,0.612473,0.930448
"Q9HBU9 (POPDC2)","2",,,,,,,,,,,,,,,,,,,,,,,
"Q9HC47 (CTAGE1)","2",,,,,,,,,,,,,,,,,,,,,,,
"Q9HCL2 (GPAM)","2",NaN,0.546317,NaN,0.6612,0.297725,0.0,0.607429,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.347736,0.551619,NaN,0.505733,0.332132,0.302434,0.855921,NaN,0.568076
"Q9HCM3 (KIAA1549)","2",NaN,0.237168,NaN,NaN,0.254769,0.378994,0.19694,0.171613,0.19702,0.109685,0.228933,0.111564,NaN,NaN,0.455229,0.648424,NaN,0.311323,0.408698,0.348754,0.554521,NaN,0.812657
"Q9HCS2 (CYP4F12)","2",,,,,,,,,,,,,,,,,,,,,,,
"Q9HD23 (MRS2)","2",0.226147,0.372871,NaN,NaN,0.807102,0.634005,0.350591,0.231165,0.330229,0.323405,0.493863,0.339114,0.47781,NaN,0.479574,0.558499,NaN,0.732677,0.558476,0.561485,0.532517,NaN,0.551379
"Q9NPA1 (KCNMB3)","2",,,,,,,,,,,,,,,,,,,,,,,
"Q9NPE6 (SPAG4)","2",,,,,,,,,,,,,,,,,,,,,,,
"Q9NPI9 (KCNJ16)","2",NaN,0.355139,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.602215,NaN,0.887508,NaN,NaN,0.111643,0.416995,NaN,NaN,NaN,NaN
"Q9NQC3 (RTN4)","2",0.753445,0.758217,0.732798,0.818607,0.833517,0.793268,0.691663,0.715355,0.741274,0.742393,0.786346,0.745384,0.808917,0.545745,0.810216,0.858728,0.0574016,0.968452,0.9581,0.932491,0.949971,0.852497,0.932586
"Q9NQZ7 (ENTPD7)","2",NaN,NaN,NaN,NaN,NaN,0.440324,NaN,0.420641,NaN,0.469487,0.510809,0.353478,NaN,NaN,NaN,NaN,NaN,NaN,0.88745,NaN,NaN,NaN,NaN
"Q9NRZ7 (AGPAT3)","2",0.17079,0.574589,0.357299,0.588209,0.826677,0.815789,NaN,0.222726,0.283537,0.340706,0.31491,0.312113,0.653766,NaN,0.793231,0.921297,NaN,0.754019,0.801766,0.845626,0.940627,0.734064,0.815171
"Q9NTJ5 (SACM1L)","2",0.815581,0.818238,0.742454,0.837143,0.902694,0.857554,0.689497,0.744489,0.762076,0.750725,0.763253,0.745816,0.831343,0.63103,0.915161,0.929006,NaN,0.968784,0.932907,0.985868,0.990054,0.89678,0.972123
"Q9NUR3 (TMEM74B)","2",,,,,,,,,,,,,,,,,,,,,,,
"Q9NV29 (TMEM100)","2",,,,,,,,,,,,,,,,,,,,,,,
"Q9NV58 (RNF19A)","2",,,,,,,,,,,,,,,,,,,,,,,
"Q9NV96 (TMEM30A)","2",0.503931,0.615133,0.49145,0.584525,0.901135,0.871038,0.492416,0.673253,0.601564,0.548166,0.685495,0.64831,0.69175,0.0287971,0.794113,0.789461,NaN,0.913933,0.983446,0.937957,0.84274,0.733732,0.8671
"Q9NW97 (TMEM51)","2",NaN,NaN,NaN,NaN,NaN,0.581607,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.569943,NaN,NaN,0.684938,1.0,NaN,NaN,NaN
"Q9NWH2 (TMEM242)","2",0.403881,NaN,0.159134,NaN,0.906597,0.801502,0.134479,0.648035,0.495648,0.654724,0.569853,0.673088,0.356726,0.408971,0.735387,0.792552,NaN,0.879224,0.81987,0.742096,0.870604,0.568512,0.790455
"Q9NWR8 (MCUB)","2",0.394518,0.516551,0.524388,0.393267,0.897038,0.857028,NaN,0.577832,0.496287,0.449118,0.46527,0.561538,0.762672,NaN,0.871174,0.813998,NaN,0.890228,0.715411,0.944793,0.912666,0.598096,0.854896
"Q9NXI6 (RNF186)","2",,,,,,,,,,,,,,,,,,,,,,,
"Q9NY37 (ASIC5)","2",,,,,,,,,,,,,,,,,,,,,,,
"Q9NZC3 (GDE1)","2",0.507298,0.56599,0.434686,0.515989,0.706031,0.7522,0.509423,0.64918,0.618646,0.648821,0.667858,0.571994,0.662715,0.238306,0.701393,0.764263,0.341117,0.726689,0.948887,0.91134,0.897968,0.716136,0.858907
"Q9NZG7 (NINJ2)","2",,,,,,,,,,,,,,,,,,,,,,,
"Q9NZJ7 (MTCH1)","2",0.460882,0.309157,0.333842,0.442757,0.732096,0.759098,0.252585,0.627408,0.611005,0.646451,0.558717,0.651027,0.579776,NaN,0.79783,0.804359,NaN,0.811568,0.723177,0.931018,0.95699,0.504731,0.896489
"Q9P0N8 (MARCHF2)","2",,,,,,,,,,,,,,,,,,,,,,,
"Q9P0S3 (ORMDL1)","2",,,,,,,,,,,,,,,,,,,,,,,
"Q9P298 (HIGD1B)","2",,,,,,,,,,,,,,,,,,,,,,,
"Q9P2D8 (UNC79)","2",,,,,,,,,,,,,,,,,,,,,,,
"Q9P2E8 (MARCHF4)","2",,,,,,,,,,,,,,,,,,,,,,,
"Q9P2P1 (NYNRIN)","2",0.0,0.0156354,0.288497,0.143649,NaN,NaN,0.173998,NaN,0.522292,0.209364,NaN,0.0842008,0.637747,NaN,0.503502,0.148224,NaN,0.211783,NaN,0.33448,0.350419,NaN,0.534635
"Q9P2X0 (DPM3)","2",0.756774,0.812911,0.733229,0.743335,0.946514,0.959282,0.620863,0.811195,0.759007,0.767143,0.771593,0.750092,0.830485,0.303889,0.908907,0.86021,0.0,0.968439,0.983691,0.95478,0.902051,0.877041,0.910417
"Q9UBL9 (P2RX2)","2",,,,,,,,,,,,,,,,,,,,,,,
"Q9UHC3 (ASIC3)","2",,,,,,,,,,,,,,,,,,,,,,,
"Q9UJG1 (MOSPD1)","2",0.439956,0.427807,0.369805,0.400178,0.855028,0.699452,0.241615,0.378538,0.323131,0.394892,0.371941,0.475922,0.729122,NaN,0.890588,0.623905,NaN,0.668252,0.740733,0.85149,0.773189,0.654925,0.803424
"Q9UL01 (DSE)","2",NaN,NaN,0.568656,0.637294,0.529125,0.487554,NaN,NaN,NaN,NaN,NaN,NaN,0.498737,NaN,0.600717,0.524207,NaN,0.456399,NaN,NaN,0.919163,NaN,NaN
"Q9ULS5 (TMCC3)","2",NaN,NaN,NaN,0.0123151,0.162331,0.728107,NaN,NaN,NaN,NaN,NaN,0.128753,NaN,NaN,0.156894,0.59588,NaN,0.454683,NaN,0.512452,0.652301,NaN,0.700484
"Q9ULX5 (RNF112)","2",,,,,,,,,,,,,,,,,,,,,,,
"Q9UM00 (TMCO1)","2",0.769045,0.748966,0.625858,0.789625,0.918064,0.926755,0.607188,0.799853,0.755724,0.770164,0.773387,0.77621,0.83351,0.195687,0.918465,0.902843,NaN,0.858518,0.8319,0.876543,0.974684,0.746599,0.929722
"Q9UNX9 (KCNJ14)","2",,,,,,,,,,,,,,,,,,,,,,,
"Q9UQ90 (SPG7)","2",0.917329,0.538135,0.885608,0.913733,0.491915,0.498967,0.502067,0.545955,0.6959,0.829271,0.676941,0.74228,0.767984,0.0124284,0.629718,0.930796,0.594187,0.645541,0.746434,0.919212,0.961898,0.678223,0.622531
"Q9Y227 (ENTPD4)","2",0.226041,0.627291,0.326643,0.399809,0.571257,0.0791514,NaN,0.106661,0.157626,0.120915,0.213641,NaN,0.317718,NaN,0.314972,0.481228,NaN,0.621533,0.593231,0.719695,0.814833,0.459424,0.799899
"Q9Y241 (HIGD1A)","2",0.333161,0.434237,0.404416,0.161101,0.730757,0.592556,0.321924,0.43744,0.468876,0.426043,0.517263,0.327902,0.494698,0.26039,0.739007,0.624412,NaN,0.756626,0.789903,0.920817,0.888396,0.447492,0.758886
"Q9Y282 (ERGIC3)","2",0.646259,0.702067,0.55366,0.717943,0.801613,0.801476,0.375897,0.495581,0.475115,0.600661,0.586759,0.470555,0.737658,0.0501282,0.854255,0.768357,NaN,0.929738,0.968247,0.914306,0.822858,0.84399,0.849961
"Q9Y284 (WDR83OS)","2",NaN,NaN,0.266596,NaN,NaN,0.824153,0.0593892,NaN,0.0,NaN,NaN,NaN,NaN,NaN,0.808113,NaN,NaN,NaN,NaN,NaN,NaN,0.274133,NaN
"Q9Y2P4 (SLC27A6)","2",0.700658,0.333244,0.464371,0.618783,0.789624,0.748969,NaN,0.345628,0.503756,0.399323,0.351102,0.578333,0.529354,NaN,0.831558,0.788014,NaN,0.746792,0.639645,0.872936,0.978255,0.429931,0.933733
"Q9Y2P5 (SLC27A5)","2",,,,,,,,,,,,,,,,,,,,,,,
"Q9Y2U8 (LEMD3)","2",0.514935,0.552444,0.487078,0.626296,0.842281,0.718091,0.356069,0.646997,0.588557,0.67664,0.726596,0.603044,0.749972,0.512221,0.800649,0.822986,NaN,0.760768,0.704956,0.690087,0.917211,0.632128,0.915865
"Q9Y4W6 (AFG3L2)","2",0.545991,0.573573,0.569368,0.718682,0.849628,0.75993,0.575513,0.631432,0.64765,0.637058,0.683476,0.687783,0.718309,0.431285,0.871954,0.876761,0.0617138,0.799462,0.759769,0.877689,0.927898,0.668909,0.937364
"Q9Y5L3 (ENTPD2)","2",,,,,,,,,,,,,,,,,,,,,,,
"Q9Y5U8 (MPC1)","2",NaN,NaN,0.32054,0.655188,0.810392,0.828693,NaN,0.650925,0.53747,0.151278,NaN,NaN,0.704209,NaN,0.816873,0.847958,NaN,0.7995,0.828738,0.925429,0.868253,0.659195,0.851994
"Q9Y5U9 (IER3IP1)","2",0.5916,0.651527,0.623709,0.683624,0.795732,0.82027,0.24544,0.621054,0.467383,0.663769,0.467972,0.431228,0.733736,NaN,0.458966,0.817637,NaN,0.939,0.865262,0.972171,0.753844,0.697119,0.722236
"Q9Y5W7 (SNX14)","2",0.361424,0.42572,0.472844,0.462525,0.610182,0.544752,0.214186,0.514641,0.2086,0.482304,0.549102,0.332825,0.62957,NaN,0.897728,0.672176,NaN,0.763875,0.778691,0.576691,0.89441,0.747186,0.829872
"Q9Y5Y5 (PEX16)","2",0.0990235,0.107666,0.241386,0.499445,0.805955,0.748096,0.104815,0.540031,0.364164,0.402921,0.395604,0.357691,0.509486,NaN,0.676857,0.72015,NaN,0.684117,0.706253,0.789588,0.9085,0.38194,0.802902
"Q9Y691 (KCNMB2)","2",,,,,,,,,,,,,,,,,,,,,,,
"Q9Y6A9 (SPCS1)","2",0.611448,0.597198,0.300353,0.591582,0.708679,0.674952,0.0873098,0.526201,0.465946,0.413027,0.441582,0.489274,0.71393,NaN,0.753099,0.780792,NaN,0.756522,0.713205,0.832017,0.886242,0.585209,0.84928
"Q9Y6I8 (PXMP4)","2",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.725522,0.0516421,0.579594,0.672277,NaN,NaN
"Q9Y6U7 (RNF215)","2",,,,,,,,,,,,,,,,,,,,,,,
"A0AVI4 (TMEM129)","3",NaN,NaN,NaN,NaN,0.483861,0.448374,0.321418,0.303839,0.529839,NaN,0.36512,0.207446,0.275475,NaN,0.600087,0.697648,NaN,0.76304,0.915038,0.597411,0.748181,0.561467,0.66758
"A2RU14 (TMEM218)","3",,,,,,,,,,,,,,,,,,,,,,,
"A2RUG3 (XKRY2)","3",,,,,,,,,,,,,,,,,,,,,,,
"A5PLL7 (PEDS1)","3",0.706125,0.633995,0.392434,0.640803,0.867495,0.693176,0.564925,0.555661,0.599905,0.748667,0.537389,0.755993,0.597267,NaN,0.597793,0.817976,NaN,0.841337,0.962781,0.938736,0.820515,0.811492,0.810537
"A6NFC5 (TMEM235)","3",,,,,,,,,,,,,,,,,,,,,,,
"E9PQX1 (TMEM262)","3",,,,,,,,,,,,,,,,,,,,,,,
"H3BS89 (TMEM178B)","3",,,,,,,,,,,,,,,,,,,,,,,
"O00258 (GET1)","3",0.401353,0.469799,0.238834,0.474285,0.596275,0.586676,0.158239,0.27497,0.430595,0.445545,0.482182,0.457364,0.45712,NaN,0.550935,0.553061,NaN,0.680201,0.58489,0.613783,0.705353,0.579609,0.565661
"O14521 (SDHD)","3",0.37365,0.394006,0.297798,0.614799,0.595589,0.63875,NaN,0.2709,0.194009,0.192091,0.233987,0.301924,0.634414,NaN,0.559386,0.699094,NaN,0.793456,0.894129,0.959334,0.569707,0.614972,0.635085
"O14609 (XKRY)","3",,,,,,,,,,,,,,,,,,,,,,,
"O14880 (MGST3)","3",0.667594,0.680809,0.571308,0.70206,0.729907,0.451758,NaN,0.505767,0.430441,0.207951,0.560777,0.447702,0.764462,NaN,0.837188,0.744287,NaN,0.922262,0.889596,0.948631,0.984917,0.637141,0.9068
"O14925 (TIMM23)","3",0.407772,0.467603,0.329948,0.408426,0.815769,0.789888,0.106379,0.420966,0.522555,0.416527,0.531871,0.445766,0.639462,0.0207354,0.987204,0.59531,NaN,0.870912,0.721754,0.934779,0.977295,0.408568,0.827812
"O14975 (SLC27A2)","3",0.555001,0.596872,0.509817,0.558529,0.816036,0.733602,0.124711,0.254048,0.262125,0.39562,0.443367,0.280624,0.70973,0.0170031,0.791225,0.773464,NaN,0.819372,0.753926,0.880365,0.873805,0.752038,0.842256
"O15258 (RER1)","3",0.799655,0.815413,0.775068,0.853013,0.828296,0.81896,0.623098,0.750316,0.732914,0.74896,0.742944,0.774067,0.862493,0.186712,0.800848,0.820958,0.0,0.917556,0.915774,0.964667,0.967239,0.783546,0.930866
"O15399 (GRIN2D)","3",,,,,,,,,,,,,,,,,,,,,,,
"O15431 (SLC31A1)","3",NaN,0.0272586,NaN,0.286575,0.655666,0.553004,NaN,NaN,NaN,NaN,NaN,NaN,0.192138,NaN,0.3061,0.489938,NaN,NaN,0.594729,0.656496,0.739583,0.209587,0.390459
"O15432 (SLC31A2)","3",,,,,,,,,,,,,,,,,,,,,,,
"O43424 (GRID2)","3",,,,,,,,,,,,,,,,,,,,,,,
"O60391 (GRIN3B)","3",,,,,,,,,,,,,,,,,,,,,,,
"O60830 (TIMM17B)","3",0.525936,0.49807,0.303285,0.569562,0.789003,0.670552,0.114114,0.379436,0.572657,0.404304,0.455352,0.400104,0.676513,NaN,0.8298,0.756453,NaN,0.834045,0.80619,0.971285,0.810895,0.431265,0.77184
"O75204 (TMEM127)","3",0.478678,0.562692,0.715706,NaN,0.496934,0.266326,NaN,0.191153,NaN,NaN,0.601681,NaN,NaN,NaN,0.614937,0.794487,NaN,0.877451,0.724487,0.846289,0.945901,0.711846,0.755424
"O95406 (CNIH1)","3",0.253851,0.284321,0.571989,0.552201,NaN,0.372209,NaN,NaN,0.198175,NaN,0.249242,NaN,0.324333,NaN,NaN,NaN,NaN,0.944266,0.921291,0.942517,0.810181,0.655964,0.645653
"O95563 (MPC2)","3",0.631847,0.6645,0.466423,0.485161,0.793423,0.842838,0.524495,0.706295,0.680168,0.725377,0.673025,0.662723,0.71238,0.0,0.786385,0.813729,NaN,0.814223,0.860983,0.962622,0.951644,0.663398,0.915095
"O95992 (CH25H)","3",,,,,,,,,,,,,,,,,,,,,,,
"P03897 (MT-ND3)","3",0.522192,0.581638,0.462022,0.582484,0.666516,0.251667,0.255141,0.366565,0.534566,0.38089,0.480757,0.514583,0.698619,NaN,0.629856,0.769573,NaN,0.833877,0.823125,0.939585,0.872912,0.453998,0.851012
"P03901 (MT-ND4L)","3",,,,,,,,,,,,,,,,,,,,,,,
"P04844 (RPN2)","3",0.77253,0.806321,0.766752,0.821069,0.871967,0.853139,0.717952,0.733466,0.801407,0.772839,0.78133,0.78871,0.847626,0.43173,0.894923,0.868128,0.335824,0.943858,0.940427,0.954493,0.996637,0.886532,0.964824
"P0C672 (TSPAN19)","3",,,,,,,,,,,,,,,,,,,,,,,
"P39086 (GRIK1)","3",,,,,,,,,,,,,,,,,,,,,,,
"P40305 (IFI27)","3",,,,,,,,,,,,,,,,,,,,,,,
"P42261 (GRIA1)","3",,,,,,,,,,,,,,,,,,,,,,,
"P42262 (GRIA2)","3",,,,,,,,,,,,,,,,,,,,,,,
"P42263 (GRIA3)","3",,,,,,,,,,,,,,,,,,,,,,,
"P48058 (GRIA4)","3",,,,,,,,,,,,,,,,,,,,,,,
"P49069 (CAMLG)","3",0.525848,0.512988,0.425426,0.6246,0.583432,0.735391,0.254467,0.590453,0.447442,0.483559,0.460618,0.635556,0.592197,0.303496,0.763558,0.601783,NaN,0.854879,0.859544,0.9195,0.888265,0.649398,0.876917
"P51572 (BCAP31)","3",0.836758,0.839871,0.791907,0.839142,0.903579,0.894162,0.669653,0.842414,0.801859,0.776868,0.759678,0.795003,0.894018,0.410482,0.92667,0.930798,0.253444,0.977549,0.945081,0.996591,0.948665,0.876661,0.921817
"P56180 (TPTE)","3",,,,,,,,,,,,,,,,,,,,,,,
"P57088 (TMEM33)","3",0.780637,0.826945,0.699018,0.801648,0.9066,0.869353,0.647161,0.795877,0.766221,0.829078,0.786093,0.785376,0.847113,0.163915,0.897758,0.88724,0.0380455,0.917676,0.891609,0.935916,0.978808,0.88486,0.950116
"P61803 (DAD1)","3",0.761801,0.79024,0.699876,0.854991,0.888466,0.90532,0.605329,0.809676,0.780139,0.75858,0.790418,0.840525,0.887067,NaN,0.691866,0.921384,0.0,0.942328,0.94525,0.941221,0.845515,0.830967,0.891459
"Q05586 (GRIN1)","3",,,,,,,,,,,,,,,,,,,,,,,
"Q0VDI3 (TMEM267)","3",NaN,NaN,NaN,NaN,NaN,0.420634,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.116218,NaN,NaN,NaN,0.659374,0.976765,0.671266,NaN,NaN
"Q12879 (GRIN2A)","3",,,,,,,,,,,,,,,,,,,,,,,
"Q13002 (GRIK2)","3",,,,,,,,,,,,,,,,,,,,,,,
"Q13003 (GRIK3)","3",,,,,,,,,,,,,,,,,,,,,,,
"Q13224 (GRIN2B)","3",,,,,,,,,,,,,,,,,,,,,,,
"Q14957 (GRIN2C)","3",,,,,,,,,,,,,,,,,,,,,,,
"Q15041 (ARL6IP1)","3",0.785928,0.727106,0.678025,0.794452,0.765908,0.759391,0.549273,0.713138,0.6101,0.725946,0.738633,0.525143,0.830945,0.646092,0.701559,0.697128,0.172377,0.714424,0.807629,0.862817,0.881791,0.792193,0.923001
"Q15800 (MSMO1)","3",0.704994,0.726361,0.637361,0.759103,0.760864,0.678317,0.275619,0.354266,0.417327,0.412395,0.495976,0.289842,0.793321,0.541597,0.718155,0.780578,NaN,0.960939,0.95746,0.975308,0.937215,0.891649,0.835837
"Q16099 (GRIK4)","3",,,,,,,,,,,,,,,,,,,,,,,
"Q16478 (GRIK5)","3",,,,,,,,,,,,,,,,,,,,,,,
"Q17RQ9 (NKPD1)","3",,,,,,,,,,,,,,,,,,,,,,,
"Q2M2E3 (ODF4)","3",,,,,,,,,,,,,,,,,,,,,,,
"Q3SYC2 (MOGAT2)","3",,,,,,,,,,,,,,,,,,,,,,,
"Q4KMZ8 (NKAIN1)","3",,,,,,,,,,,,,,,,,,,,,,,
